,id,username,date,like
13329,1366215994151108609,radioelshinta,2021-03-01,@codingfess
13330,1366110924885516291,radioelshinta,2021-03-01,2h
13331,1366089534354558977,radioelshinta,2021-03-01,
13332,1365959550696783874,radioelshinta,2021-02-28,2h
13333,1365917257327517696,radioelshinta,2021-02-28,@sbyfess
13337,1365807590073016322,radioelshinta,2021-02-28,
13338,1365598365552025600,radioelshinta,2021-02-27,
13339,1365362974408331273,radioelshinta,2021-02-27,
13340,1365327454563307520,radioelshinta,2021-02-26,
13342,1365281230686588928,radioelshinta,2021-02-26,
13343,1365181464283783172,radioelshinta,2021-02-26,@sbyfess
13347,1364743093061255169,radioelshinta,2021-02-25,
13348,1364737908419174400,radioelshinta,2021-02-25,
13355,1364057474790092803,radioelshinta,2021-02-23,@AuliaNikah
13356,1364047139374960645,radioelshinta,2021-02-23,@faridariadno
13357,1364015158616461317,radioelshinta,2021-02-23,
13369,1362179588260995073,radioelshinta,2021-02-18,
13372,1362128433099210757,radioelshinta,2021-02-18,@Hape67889697
13375,1361932030359990276,radioelshinta,2021-02-17,@enigmacamp
13376,1361891790048034817,radioelshinta,2021-02-17,@sbyfess
13377,1361883643400974339,radioelshinta,2021-02-17,@sbyfess
13378,1361750945911042048,radioelshinta,2021-02-17,@enigmacamp
13379,1361749184144146433,radioelshinta,2021-02-17,@enigmacamp
13380,1361746667561570304,radioelshinta,2021-02-17,@enigmacamp
13381,1361724521711996931,radioelshinta,2021-02-17,
13382,1361698175728316416,radioelshinta,2021-02-16,
13384,1361434611260170241,radioelshinta,2021-02-16,
13387,1360973122942300161,radioelshinta,2021-02-14,@enigmacamp
13388,1360805307304144896,radioelshinta,2021-02-14,
13389,1360794580048744450,radioelshinta,2021-02-14,
13391,1360773394958983169,radioelshinta,2021-02-14,
13393,1360743762784178179,radioelshinta,2021-02-14,
13394,1360662523905626114,radioelshinta,2021-02-14,
13395,1360637845082284036,radioelshinta,2021-02-14,
13396,1360621707443118080,radioelshinta,2021-02-13,
13397,1360413609805766656,radioelshinta,2021-02-13,
13398,1360413549193928704,radioelshinta,2021-02-13,
13403,1359959139754119169,radioelshinta,2021-02-12,@SugavSumina
13405,1359722949725491203,radioelshinta,2021-02-11,@eelezha
13407,1359526790289448963,radioelshinta,2021-02-10,@abu_ayyub_18523
13414,1357744277070123008,radioelshinta,2021-02-06,@marselinarosali
13428,1355846832518090755,radioelshinta,2021-01-31,@satiapratiwi
13449,1354281358625959936,radioelshinta,2021-01-27,@wasiman45
13515,1349572366779617280,radioelshinta,2021-01-14,
13517,1349540454023380992,radioelshinta,2021-01-14,
13519,1349351551924539393,radioelshinta,2021-01-13,
13520,1349316706288586758,radioelshinta,2021-01-13,
13522,1349289875095261184,radioelshinta,2021-01-13,
13523,1349282670170181632,radioelshinta,2021-01-13,
13525,1349270664176308225,radioelshinta,2021-01-13,
13526,1349267696580403202,radioelshinta,2021-01-13,
13529,1349217656625221632,radioelshinta,2021-01-13,
13534,1349180901448577026,radioelshinta,2021-01-13,@LndMuslitaNazir
13535,1349168561160245250,radioelshinta,2021-01-13,
13536,1349165867624370177,radioelshinta,2021-01-13,
13537,1349165832820060160,radioelshinta,2021-01-13,
13541,1348958150821605377,radioelshinta,2021-01-12,
13542,1348929683119697922,radioelshinta,2021-01-12,
13543,1348917349907189765,radioelshinta,2021-01-12,
13545,1348883825028288513,radioelshinta,2021-01-12,
13546,1348882707015557120,radioelshinta,2021-01-12,
13549,1348881690836418562,radioelshinta,2021-01-12,
13555,1348653694108069889,radioelshinta,2021-01-11,
13557,1348596432039596040,radioelshinta,2021-01-11,
13559,1348575739621216256,radioelshinta,2021-01-11,
13563,1348381299132616704,radioelshinta,2021-01-11,@Ky_Atma
13566,1347787204312014849,radioelshinta,2021-01-09,@MatheosTeddy
13570,1347556308581449730,radioelshinta,2021-01-08,
13571,1347539301630943233,radioelshinta,2021-01-08,@sbyfess
13575,1347497156387565568,radioelshinta,2021-01-08,
13593,1346621506172846080,radioelshinta,2021-01-06,
13595,1346536008418951168,radioelshinta,2021-01-06,@sbyfess
13596,1346514332499152897,radioelshinta,2021-01-06,@sbyfess
13597,1346374992133410817,radioelshinta,2021-01-05,@Darmawan_bs
13605,1345957076556603393,radioelshinta,2021-01-04,
13617,1344922775836786692,radioelshinta,2021-01-01,@ekurnia82
13619,1344817286335533056,radioelshinta,2021-01-01,@ardi54380721
13628,1344510750711169024,radioelshinta,2020-12-31,
13633,1343912624388333573,radioelshinta,2020-12-29,@Telkomsel
13640,1343119246004404225,radioelshinta,2020-12-27,@April01___
13641,1343088653933760512,radioelshinta,2020-12-27,@April01___
13642,1342787575728152577,radioelshinta,2020-12-26,
13643,1342654464025497600,radioelshinta,2020-12-26,
13647,1341283846533181440,radioelshinta,2020-12-22,
13648,1340465770535370753,radioelshinta,2020-12-20,
13649,1340442016644091905,radioelshinta,2020-12-20,
13650,1340384507795394560,radioelshinta,2020-12-20,
13651,1340136623292313600,radioelshinta,2020-12-19,
13652,1339907714885931009,radioelshinta,2020-12-18,
13653,1339850956108787712,radioelshinta,2020-12-18,@sbyfess
13654,1339560635751751682,radioelshinta,2020-12-17,@sbyfess
13655,1339460633796866048,radioelshinta,2020-12-17,@sbyfess
13656,1339412698119827459,radioelshinta,2020-12-17,@RadioKatolikana
13657,1339379996511518721,radioelshinta,2020-12-17,
13658,1339365105159454721,radioelshinta,2020-12-17,@sbyfess
13659,1339345032063537152,radioelshinta,2020-12-17,@Andreas_AdyM
13660,1339317179641053185,radioelshinta,2020-12-17,@RadioKatolikana
13661,1339271813990211584,radioelshinta,2020-12-17,@sbyfess
13662,1339256772498870272,radioelshinta,2020-12-17,@sbyfess
13663,1339240529758842880,radioelshinta,2020-12-16,@frido80
13664,1339234950600564738,radioelshinta,2020-12-16,
13665,1339212421349527554,radioelshinta,2020-12-16,
13666,1339119883167002635,radioelshinta,2020-12-16,
13667,1338999961741000704,radioelshinta,2020-12-16,
13668,1338953216721973248,radioelshinta,2020-12-16,@RadioKatolikana
13669,1338912687418265600,radioelshinta,2020-12-16,
13670,1338500986940190722,radioelshinta,2020-12-14,@RadioKatolikana
13671,1338466290239827969,radioelshinta,2020-12-14,@sbyfess
13673,1338416122031349760,radioelshinta,2020-12-14,@sbyfess
13674,1338385846588776449,radioelshinta,2020-12-14,@RadioKatolikana
13675,1338374107646201856,radioelshinta,2020-12-14,
13676,1338281736870846465,radioelshinta,2020-12-14,@RadioKatolikana
13678,1338100396821123077,radioelshinta,2020-12-13,@sbyfess
13679,1337698258953457664,radioelshinta,2020-12-12,@RadioKatolikana
13680,1337631093407694851,radioelshinta,2020-12-12,
13682,1337503224215965696,radioelshinta,2020-12-12,@RadioKatolikana
13683,1337464084124471296,radioelshinta,2020-12-12,
13685,1337417911200141315,radioelshinta,2020-12-11,
13686,1337194516076322816,radioelshinta,2020-12-11,@sbyfess
13687,1337181364651577344,radioelshinta,2020-12-11,@RadioKatolikana
13688,1337181210825510912,radioelshinta,2020-12-11,@sbyfess
13689,1337179643351166976,radioelshinta,2020-12-11,
13690,1337179320347840513,radioelshinta,2020-12-11,
13691,1337173641465741312,radioelshinta,2020-12-11,
13692,1337168774416326657,radioelshinta,2020-12-11,@sbyfess
13693,1337042888522424328,radioelshinta,2020-12-10,
13694,1337031270660939776,radioelshinta,2020-12-10,
13695,1336843094419931137,radioelshinta,2020-12-10,
13697,1336809097858048000,radioelshinta,2020-12-10,
13698,1336742467698225153,radioelshinta,2020-12-10,@sbyfess
13699,1336648956336504834,radioelshinta,2020-12-09,@RadioKatolikana
13700,1336643896395231232,radioelshinta,2020-12-09,
13701,1336641747280162818,radioelshinta,2020-12-09,
13702,1336626652990889987,radioelshinta,2020-12-09,
13703,1336592750939000832,radioelshinta,2020-12-09,
13704,1336577380039606272,radioelshinta,2020-12-09,@sbyfess
13705,1336320500214067205,radioelshinta,2020-12-08,
13706,1336186628943974400,radioelshinta,2020-12-08,
13707,1336047294878085120,radioelshinta,2020-12-08,
13708,1335966995762704385,radioelshinta,2020-12-07,
13709,1335927278736306178,radioelshinta,2020-12-07,@sbyfess
13710,1335911529582002176,radioelshinta,2020-12-07,
13711,1335840260635312128,radioelshinta,2020-12-07,@sbyfess
13712,1335831029588795393,radioelshinta,2020-12-07,
13714,1335807040371888128,radioelshinta,2020-12-07,
13715,1335802422128640002,radioelshinta,2020-12-07,
13716,1335795882399166464,radioelshinta,2020-12-07,@sbyfess
13717,1335766366582784002,radioelshinta,2020-12-07,
13718,1335725097181532160,radioelshinta,2020-12-07,
13719,1335606287090913280,radioelshinta,2020-12-06,
13720,1335595170348208128,radioelshinta,2020-12-06,@nnrDemuarsa
13721,1335591727533416448,radioelshinta,2020-12-06,
13722,1335468686639996928,radioelshinta,2020-12-06,@sbyfess
13723,1335403226049343488,radioelshinta,2020-12-06,
13724,1335191843793866753,radioelshinta,2020-12-05,
13725,1335070083249360906,radioelshinta,2020-12-05,@sbyfess
13727,1334572267624230913,radioelshinta,2020-12-04,
13729,1334453070105780227,radioelshinta,2020-12-03,
13732,1334050203553259520,radioelshinta,2020-12-02,
13771,1328920495740239873,radioelshinta,2020-11-18,@gentholoco
13850,1319027852780556288,radioelshinta,2020-10-22,
13856,1318623318002462720,radioelshinta,2020-10-21,
13858,1318548615753859072,radioelshinta,2020-10-20,
13859,1318528436051214339,radioelshinta,2020-10-20,
13860,1318518576718950400,radioelshinta,2020-10-20,
13861,1318515754296201216,radioelshinta,2020-10-20,
13862,1318497408108564483,radioelshinta,2020-10-20,
13863,1318368877227593728,radioelshinta,2020-10-20,
13864,1318237713468829696,radioelshinta,2020-10-20,
13866,1318146540586766336,radioelshinta,2020-10-19,
13867,1318124293901840385,radioelshinta,2020-10-19,
13869,1318081426173014016,radioelshinta,2020-10-19,
13874,1317834865547517952,radioelshinta,2020-10-18,
13875,1317758396607520769,radioelshinta,2020-10-18,
13886,1316609110436012033,radioelshinta,2020-10-15,
13889,1315987728463351808,radioelshinta,2020-10-13,@RadioKatolikana
13892,1315697793512599554,radioelshinta,2020-10-12,
13893,1315675844753289217,radioelshinta,2020-10-12,
13894,1315649754240413704,radioelshinta,2020-10-12,
13895,1315643104708288522,radioelshinta,2020-10-12,
13897,1315629878427840518,radioelshinta,2020-10-12,
13902,1315226974390894594,radioelshinta,2020-10-11,
13912,1311452886501531649,radioelshinta,2020-10-01,
13913,1311452720629334016,radioelshinta,2020-10-01,@jumadisakir
13918,1309155811114049536,radioelshinta,2020-09-24,
13919,1309143791719251968,radioelshinta,2020-09-24,@Telkomsel
13920,1307755656913408000,radioelshinta,2020-09-21,
13922,1307603928356331520,radioelshinta,2020-09-20,
13923,1307399065525657600,radioelshinta,2020-09-20,
13927,1305843367310315521,radioelshinta,2020-09-15,
13928,1305775071848402944,radioelshinta,2020-09-15,
13929,1305659946629963776,radioelshinta,2020-09-15,
13930,1305517264775516161,radioelshinta,2020-09-14,
13932,1304177663997743105,radioelshinta,2020-09-11,
13933,1304173455110074369,radioelshinta,2020-09-11,
13935,1303857809511964673,radioelshinta,2020-09-10,
13937,1303814413963591680,radioelshinta,2020-09-10,
13939,1303644580873601025,radioelshinta,2020-09-09,@RadioKatolikana
13943,1303617870547484674,radioelshinta,2020-09-09,@rudyth
14054,1293196724647759872,radioelshinta,2020-08-11,
14055,1293177439347122178,radioelshinta,2020-08-11,
14056,1293063970270539777,radioelshinta,2020-08-11,
14057,1293053823456403463,radioelshinta,2020-08-11,@RadioKatolikana
14058,1293002379583877121,radioelshinta,2020-08-11,
14060,1293001925810520064,radioelshinta,2020-08-11,
14062,1292961166319210497,radioelshinta,2020-08-11,
14063,1292892041165205504,radioelshinta,2020-08-11,
14067,1292020748203077633,radioelshinta,2020-08-08,
14068,1291818475879505920,radioelshinta,2020-08-08,
14070,1291678668234743809,radioelshinta,2020-08-07,
14074,1291534816739909632,radioelshinta,2020-08-07,
14078,1291133032099991552,radioelshinta,2020-08-06,
14079,1290976322294972417,radioelshinta,2020-08-05,
14080,1290869676596056064,radioelshinta,2020-08-05,
14081,1290779547101691904,radioelshinta,2020-08-05,
14082,1290673597451649026,radioelshinta,2020-08-04,
14083,1290660982474276864,radioelshinta,2020-08-04,@sbyfess
14084,1290616301077987328,radioelshinta,2020-08-04,
14085,1290606760558858241,radioelshinta,2020-08-04,
14087,1290521839525978112,radioelshinta,2020-08-04,
14091,1289898543159762945,radioelshinta,2020-08-02,@sbyfess
14092,1289827072655802368,radioelshinta,2020-08-02,
14094,1289560098260410368,radioelshinta,2020-08-01,
14095,1289559769976467456,radioelshinta,2020-08-01,
14096,1378502235013832707,radioelshinta,2021-04-04,
14097,1377540484906713095,radioelshinta,2021-04-01,
14099,1377479187099910149,radioelshinta,2021-04-01,@sbyfess
14101,1376907472477167616,radioelshinta,2021-03-30,
14102,1376906686275850241,radioelshinta,2021-03-30,@sbyfess
14103,1376757679964647426,radioelshinta,2021-03-30,
14106,1376613881326407680,radioelshinta,2021-03-30,
14107,1376259043438645248,radioelshinta,2021-03-29,@sbyfess
14110,1375987719587827713,radioelshinta,2021-03-28,
14111,1375325818990198788,radioelshinta,2021-03-26,@sbyfess
14112,1375277072394899458,radioelshinta,2021-03-26,
14114,1375161813654904835,radioelshinta,2021-03-26,
14115,1375095030973489155,radioelshinta,2021-03-25,@sbyfess
14116,1375059987353886720,radioelshinta,2021-03-25,
14117,1374993644449529860,radioelshinta,2021-03-25,
14119,1374789359266795525,radioelshinta,2021-03-25,
14121,1374562329547788291,radioelshinta,2021-03-24,
14123,1374028119552630790,radioelshinta,2021-03-22,
14124,1373914489742004230,radioelshinta,2021-03-22,
14127,1373688355011981314,radioelshinta,2021-03-22,
14128,1373574055824084993,radioelshinta,2021-03-21,@sbyfess
14129,1373572678271963139,radioelshinta,2021-03-21,
14130,1373443372984070147,radioelshinta,2021-03-21,
14132,1373177854188396546,radioelshinta,2021-03-20,
14133,1373176252463419394,radioelshinta,2021-03-20,@sbyfess
14134,1373093903675531264,radioelshinta,2021-03-20,
14135,1373093863028449281,radioelshinta,2021-03-20,
14136,1373087350935359490,radioelshinta,2021-03-20,
14137,1373053067524853761,radioelshinta,2021-03-20,
14138,1373028028318502912,radioelshinta,2021-03-20,
14139,1372881425100275717,radioelshinta,2021-03-19,
14142,1372036601715462147,radioelshinta,2021-03-17,
14143,1371987681161318401,radioelshinta,2021-03-17,@enigmacamp
14146,1371828445559156738,radioelshinta,2021-03-16,@sbyfess
14147,1371805597700562946,radioelshinta,2021-03-16,
14148,1371697895737417728,radioelshinta,2021-03-16,
14151,1371650195037978627,radioelshinta,2021-03-16,
14152,1371640559207542784,radioelshinta,2021-03-16,
14153,1371640527263703042,radioelshinta,2021-03-16,
14154,1371640494707544064,radioelshinta,2021-03-16,@enigmacamp
14157,1371293000744140802,radioelshinta,2021-03-15,
14159,1371140299267874818,radioelshinta,2021-03-14,
14160,1370911725935988736,radioelshinta,2021-03-14,
14161,1370692683262390274,radioelshinta,2021-03-13,
14162,1370677337444941826,radioelshinta,2021-03-13,
14163,1370479208514789376,radioelshinta,2021-03-13,@codingfess
14164,1370432951008129031,radioelshinta,2021-03-13,
14165,1370181279161880580,radioelshinta,2021-03-12,
14166,1370169302783987712,radioelshinta,2021-03-12,
14167,1370088383708553218,radioelshinta,2021-03-12,@sbyfess
14168,1369892827686039552,radioelshinta,2021-03-11,
14190,1368047463353909251,radioelshinta,2021-03-06,
14193,1367545376731844608,radioelshinta,2021-03-05,
14196,1366951761504690178,radioelshinta,2021-03-03,
14198,1366723768459042817,radioelshinta,2021-03-02,
14199,1366673231524995074,radioelshinta,2021-03-02,
14201,1366628209148633088,radioelshinta,2021-03-02,
14202,1366534802992603141,radioelshinta,2021-03-02,
14203,1366529603238383622,radioelshinta,2021-03-02,@Kimikk8
14204,1366515842834309122,radioelshinta,2021-03-02,
14206,1366322726793662465,radioelshinta,2021-03-01,@codingfess
14208,1366229189012058113,radioelshinta,2021-03-01,
14209,1366228470234161156,radioelshinta,2021-03-01,
14210,1366215994151108609,radioelshinta,2021-03-01,@codingfess
14211,1366110924885516291,radioelshinta,2021-03-01,
14212,1366089534354558977,radioelshinta,2021-03-01,
14213,1365959550696783874,radioelshinta,2021-02-28,
14214,1365917257327517696,radioelshinta,2021-02-28,@enigmacamp
14218,1365807590073016322,radioelshinta,2021-02-28,
14221,1365327454563307520,radioelshinta,2021-02-26,
14223,1365281230686588928,radioelshinta,2021-02-26,
14224,1365181464283783172,radioelshinta,2021-02-26,@enigmacamp
14236,1364057474790092803,radioelshinta,2021-02-23,@AndyTantono
14237,1364047139374960645,radioelshinta,2021-02-23,@Waming11
14250,1362179588260995073,radioelshinta,2021-02-18,
14253,1362128433099210757,radioelshinta,2021-02-18,@capjahe_
14256,1361932030359990276,radioelshinta,2021-02-17,
14257,1361891790048034817,radioelshinta,2021-02-17,@sbyfess
14258,1361883643400974339,radioelshinta,2021-02-17,@sbyfess
14259,1361750945911042048,radioelshinta,2021-02-17,
14260,1361749184144146433,radioelshinta,2021-02-17,
14261,1361746667561570304,radioelshinta,2021-02-17,
14262,1361724521711996931,radioelshinta,2021-02-17,
14263,1361698175728316416,radioelshinta,2021-02-16,
14265,1361434611260170241,radioelshinta,2021-02-16,
14268,1360973122942300161,radioelshinta,2021-02-14,
14269,1360805307304144896,radioelshinta,2021-02-14,
14270,1360794580048744450,radioelshinta,2021-02-14,
14272,1360773394958983169,radioelshinta,2021-02-14,
14274,1360743762784178179,radioelshinta,2021-02-14,@sbyfess
14275,1360662523905626114,radioelshinta,2021-02-14,
14276,1360637845082284036,radioelshinta,2021-02-14,
14277,1360621707443118080,radioelshinta,2021-02-13,
14278,1360413609805766656,radioelshinta,2021-02-13,
14279,1360413549193928704,radioelshinta,2021-02-13,
14284,1359959139754119169,radioelshinta,2021-02-12,@pverlian
